order_item_id,order_id,product_id,quantity,unit_price
5476,1983,177,5,246.92
5477,142,37,2,432.87
5478,4083,7,2,230.37
5479,2857,77,4,21.06
5480,3463,91,2,112.05
5481,1558,148,5,219.56
5482,3709,15,1,159.07
5483,2115,35,4,64.98
5484,2870,193,3,92.95
5485,994,2,5,384.16
5486,1875,48,3,373.55
5487,911,136,1,182.44
5488,2819,96,1,155.2
5489,3631,26,3,365.3
5490,2542,172,4,240.35
5491,2955,11,1,387.6
5492,3359,77,1,101.45
5493,4394,85,3,450.51
5494,3740,163,1,469.3
5495,3358,101,2,242.19
5496,3425,45,2,319.74
5497,3967,173,5,72.56
5498,274,113,2,135.88
5499,4223,187,5,408.89
5500,1883,169,3,423.01
5501,326,43,2,167.23
5502,4826,139,2,250.38
5503,3602,30,1,48.21
5504,1686,17,3,225.05
5505,3432,29,2,435.41
5506,1919,108,4,28.48
5507,3210,25,4,77.1
5508,1285,183,3,39.01
5509,1901,21,2,414.37
5510,3481,15,1,474.63
5511,2225,8,1,130.0
5512,2547,111,4,405.59
5513,1939,61,1,441.15
5514,1506,162,5,221.67
5515,2575,124,2,270.87
5516,18,96,3,186.06
5517,4082,32,2,129.3
5518,1379,37,2,272.95
5519,1377,199,2,177.14
5520,2158,157,4,414.56
5521,1930,176,5,111.98
5522,4979,160,5,169.18
5523,3210,26,5,265.13
5524,3635,142,3,412.64
5525,45,200,1,176.06
5526,3994,64,2,112.13
5527,1703,127,3,409.24
5528,2079,97,1,307.23
5529,2013,123,1,200.53
5530,2081,168,4,47.44
5531,2049,108,4,360.46
5532,3240,190,5,354.62
5533,4334,53,1,12.31
5534,1719,84,5,357.39
5535,1382,168,5,258.14
5536,2793,114,2,187.43
5537,1998,114,2,483.1
5538,1978,18,5,350.52
5539,1875,40,1,239.77
5540,4297,92,2,421.19
5541,868,78,3,68.32
5542,3886,3,2,279.79
5543,3995,83,2,276.97
5544,652,62,5,74.27
5545,233,13,1,77.74
5546,2352,56,3,26.69
5547,2552,46,1,386.32
5548,2419,95,3,153.58
5549,1427,134,4,298.04
5550,4225,111,4,354.99
5551,538,89,5,341.84
5552,1655,199,4,113.66
5553,1536,132,5,294.1
5554,2905,100,1,333.22
5555,4564,74,3,37.56
5556,2295,111,5,108.83
5557,4369,139,3,277.0
5558,2117,199,1,219.82
5559,185,42,2,167.58
5560,3267,171,4,459.57
5561,2072,182,2,212.53
5562,1165,100,4,10.89
5563,2182,31,4,135.04
5564,2214,193,2,152.07
5565,3001,135,5,292.53
5566,729,4,5,482.02
5567,340,121,2,288.11
5568,3750,27,3,58.34
5569,4277,134,2,373.76
5570,4651,184,5,216.37
5571,3209,39,1,100.23
5572,3588,108,3,435.15
5573,4056,125,5,196.32
5574,4446,175,1,421.61
5575,1205,174,4,122.99
5576,1836,107,3,226.89
5577,4787,100,4,277.8
5578,52,117,5,205.43
5579,429,110,1,51.3
5580,2845,197,5,193.77
5581,1949,138,4,436.64
5582,2853,159,5,187.12
5583,4941,199,4,442.54
5584,2478,64,4,351.99
5585,1489,19,2,471.64
5586,3779,115,1,207.65
5587,2071,32,3,474.83
5588,2834,193,5,294.02
5589,2703,84,1,266.02
5590,2527,194,3,105.58
5591,1595,155,4,70.1
5592,1716,40,4,462.61
5593,841,187,4,78.15
5594,3897,21,3,113.97
5595,1418,104,4,247.74
5596,1377,162,2,72.61
5597,249,100,3,257.56
5598,2734,182,2,311.27
5599,867,165,4,454.14
5600,3920,149,3,309.18
5601,1158,107,4,74.42
5602,4795,36,3,174.58
5603,2837,126,3,109.77
5604,919,164,2,355.58
5605,1745,61,2,288.61
5606,1106,56,2,466.4
5607,1438,4,2,89.9
5608,3804,192,3,142.02
5609,2184,99,5,186.88
5610,750,57,4,93.0
5611,1717,81,1,424.37
5612,769,56,3,293.72
5613,3644,129,2,28.39
5614,1082,188,4,161.48
5615,1550,74,4,413.65
5616,2386,96,1,194.99
5617,1815,20,3,17.23
5618,3530,143,3,490.22
5619,3109,49,5,408.97
5620,4330,103,5,241.43
5621,2190,32,4,382.49
5622,1066,52,3,93.63
5623,3242,43,1,303.03
5624,3317,150,3,202.57
5625,846,109,2,257.46
5626,3062,57,3,211.63
5627,1392,150,3,389.25
5628,2151,15,2,130.38
5629,578,32,4,405.72
5630,1085,162,2,16.32
5631,4763,56,3,86.87
5632,2064,19,1,398.37
5633,784,148,3,151.15
5634,1950,38,1,96.86
5635,4882,194,3,486.27
5636,2698,92,3,63.37
5637,1523,164,5,416.01
5638,2337,71,4,272.8
5639,665,99,4,243.93
5640,2177,59,2,139.84
5641,2774,134,3,428.06
5642,1196,183,4,229.82
5643,3906,115,4,41.3
5644,640,38,1,468.69
5645,1347,171,3,413.7
5646,4149,149,3,334.32
5647,4049,113,5,182.54
5648,641,189,1,421.14
5649,2518,19,4,466.19
5650,1860,57,3,311.06
5651,4003,68,4,246.89
5652,990,134,2,209.97
5653,3230,168,2,84.56
5654,30,23,4,37.55
5655,3971,30,5,256.9
5656,1277,150,4,276.88
5657,4364,128,5,434.69
5658,2855,43,4,410.91
5659,254,180,2,162.09
5660,829,65,2,484.24
5661,2351,15,1,157.38
5662,1612,39,5,13.73
5663,4588,55,4,30.51
5664,2194,58,2,208.86
5665,3319,19,2,151.82
5666,3701,194,4,19.97
5667,2105,152,3,155.75
5668,116,143,1,104.09
5669,647,184,2,328.89
5670,2163,146,4,18.2
5671,3137,199,1,451.25
5672,1338,108,4,451.53
5673,1933,10,5,244.82
5674,2719,117,4,90.34
5675,2167,168,4,327.23
5676,1546,168,3,293.36
5677,3808,80,5,386.4
5678,2559,26,5,131.27
5679,4714,144,2,244.26
5680,2722,184,1,328.6
5681,4935,178,1,310.4
5682,2165,88,4,55.04
5683,689,157,5,173.17
5684,954,193,2,235.74
5685,3784,102,1,251.31
5686,2760,54,2,254.81
5687,869,1,4,481.6
5688,1528,116,3,26.07
5689,4194,124,1,197.96
5690,318,65,1,429.55
5691,4035,63,3,111.78
5692,2839,58,1,471.67
5693,963,154,3,435.38
5694,2297,151,5,351.91
5695,539,108,5,338.62
5696,1049,169,2,231.18
5697,3945,14,2,90.2
5698,3350,153,5,260.67
5699,3841,32,5,480.89
5700,3352,191,1,469.7
5701,4502,75,4,58.55
5702,3074,14,5,317.73
5703,3746,21,3,220.88
5704,3183,26,4,379.37
5705,881,147,1,162.36
5706,1082,72,3,52.51
5707,2098,132,5,33.13
5708,2594,65,1,414.4
5709,1862,35,2,60.21
5710,1532,183,4,386.42
5711,1918,128,5,141.96
5712,179,128,5,370.33
5713,597,131,4,119.06
5714,2396,27,1,63.49
5715,1081,115,1,139.41
5716,744,27,3,395.86
5717,4814,15,3,70.54
5718,4025,153,4,311.14
5719,2763,172,2,45.74
5720,4576,138,1,77.54
5721,643,23,4,196.96
5722,2721,152,4,253.19
5723,436,80,5,364.06
5724,781,162,1,89.15
5725,4232,44,2,447.44
5726,1861,92,1,315.67
5727,69,6,3,227.73
5728,3341,93,4,345.68
5729,897,92,5,260.13
5730,1231,173,2,493.71
5731,1171,2,2,183.37
5732,1056,129,1,401.98
5733,1447,191,1,65.25
5734,2606,119,5,381.34
5735,1069,48,1,109.3
5736,3191,105,5,86.93
5737,3184,35,2,13.48
5738,4450,142,4,404.58
5739,888,93,3,179.47
5740,2207,42,3,144.4
5741,1181,7,3,340.88
5742,2160,96,3,410.91
5743,1574,36,5,499.63
5744,125,43,5,297.96
5745,928,40,4,224.23
5746,150,172,1,151.38
5747,4901,157,1,127.64
5748,2862,5,2,329.89
5749,3384,113,1,438.58
5750,1277,184,3,53.33
5751,916,162,3,377.81
5752,1888,52,1,98.42
5753,1526,57,4,416.05
5754,3648,117,3,402.95
5755,1100,14,5,447.35
5756,2990,71,2,316.42
5757,4052,154,4,94.39
5758,829,159,5,21.91
5759,3597,36,1,485.04
5760,4224,100,5,284.67
5761,4066,94,2,398.39
5762,2127,165,1,205.05
5763,1431,128,1,214.82
5764,711,47,1,94.56
5765,774,15,5,163.63
5766,1855,72,5,442.33
5767,3088,127,4,30.87
5768,1726,84,5,492.4
5769,698,153,2,445.62
5770,3296,65,5,228.32
5771,3391,40,3,72.52
5772,523,27,3,227.13
5773,3495,102,4,260.91
5774,2434,111,2,151.11
5775,1969,132,5,390.41
5776,4552,195,1,282.28
5777,3779,8,3,139.47
5778,2928,88,1,81.16
5779,3302,141,4,229.74
5780,2190,199,3,63.4
5781,553,71,3,327.82
5782,1163,161,3,141.14
5783,3115,52,2,166.19
5784,1751,186,3,405.06
5785,3260,4,1,121.69
5786,3152,105,2,405.32
5787,1211,179,1,113.11
5788,2491,77,5,372.39
5789,4549,115,3,257.92
5790,3168,88,2,49.79
5791,4017,134,4,292.37
5792,4885,146,1,459.85
5793,2804,92,4,295.09
5794,733,165,4,73.84
5795,2516,77,3,207.09
5796,2217,98,2,60.54
5797,3112,6,1,201.18
5798,3596,49,4,311.11
5799,3147,54,5,123.73
5800,2816,27,5,122.47
5801,4495,63,3,218.55
5802,1405,31,1,388.76
5803,932,185,1,432.16
5804,2157,36,4,168.04
5805,3661,54,5,54.08
5806,1400,136,3,313.63
5807,2384,174,1,162.38
5808,839,27,5,286.62
5809,1390,172,5,376.32
5810,1096,153,2,494.22
5811,2498,11,4,71.87
5812,2155,34,4,210.49
5813,238,145,3,161.1
5814,2946,8,1,422.98
5815,4521,150,1,497.63
5816,3724,174,5,35.63
5817,272,24,2,477.36
5818,2925,110,4,24.25
5819,2663,163,5,461.51
5820,3260,17,5,415.69
5821,2594,181,4,145.53
5822,2278,139,4,139.81
5823,360,10,2,425.8
5824,3706,40,1,441.0
5825,2296,33,3,140.59
5826,4141,107,1,247.88
5827,2712,32,4,41.96
5828,2695,51,5,191.62
5829,4614,134,2,330.99
5830,2762,169,2,394.01
5831,1763,6,2,26.39
5832,4186,88,2,296.23
5833,1483,39,3,385.19
5834,3472,91,5,239.64
5835,2365,73,4,350.07
5836,4295,17,3,444.44
5837,1690,120,1,460.15
5838,928,63,5,437.9
5839,4487,40,5,50.69
5840,1558,140,1,116.31
5841,1040,146,3,60.5
5842,4376,149,1,388.81
5843,4812,110,1,495.15
5844,3686,175,4,411.96
5845,2021,172,2,240.2
5846,2920,62,2,249.27
5847,3283,7,5,221.51
5848,4567,185,3,369.19
5849,2814,38,2,426.16
5850,2637,198,2,408.18
5851,4824,193,4,56.15
5852,3074,157,4,36.82
5853,4395,40,5,276.6
5854,772,67,2,479.8
5855,2062,41,1,369.92
5856,2820,198,1,155.65
5857,2532,47,5,321.08
5858,901,72,5,370.92
5859,4610,106,1,254.62
5860,1354,132,3,451.63
5861,3888,165,4,382.98
5862,4112,48,5,310.84
5863,1643,34,3,225.92
5864,1768,53,2,60.62
5865,1848,48,1,375.57
5866,4563,190,3,34.47
5867,4942,116,4,417.47
5868,432,20,1,249.79
5869,3520,59,2,53.24
5870,2709,61,4,237.95
5871,4168,37,5,475.66
5872,3660,170,4,40.96
5873,2387,9,2,285.3
5874,4672,22,5,300.52
5875,4717,160,2,197.01
5876,198,61,3,23.54
5877,4487,71,1,405.81
5878,2977,99,4,323.89
5879,3643,41,3,22.63
5880,2721,74,4,118.29
5881,1865,181,3,377.39
5882,2535,195,3,360.66
5883,2981,139,1,296.55
5884,1533,177,5,206.53
5885,3723,147,1,243.03
5886,3917,5,1,261.94
5887,4570,78,1,410.1
5888,4400,190,2,180.78
5889,1486,157,5,386.83
5890,4308,156,1,282.7
5891,203,157,5,60.11
5892,4464,79,3,259.23
5893,4297,64,2,387.76
5894,2829,182,1,40.42
5895,2575,54,1,160.54
5896,771,133,2,188.53
5897,3060,118,4,472.61
5898,4252,73,4,329.65
5899,2061,43,5,366.15
5900,1464,84,1,469.11
5901,2517,143,5,61.68
5902,1597,164,2,70.65
5903,2854,65,5,217.02
5904,409,148,5,17.14
5905,1355,17,1,243.51
5906,1791,17,4,214.76
5907,366,107,2,94.64
5908,1345,179,5,59.77
5909,5,176,5,328.41
5910,4370,187,2,55.57
5911,1127,170,5,330.13
5912,872,115,4,287.07
5913,3313,10,5,449.99
5914,2241,33,3,356.47
5915,3982,181,4,47.07
5916,4331,118,3,186.39
5917,3537,99,5,319.13
5918,4424,143,4,82.81
5919,1240,112,1,199.88
5920,334,99,2,149.76
5921,3136,188,3,282.54
5922,1860,182,3,222.17
5923,2357,51,5,170.16
5924,2500,144,4,268.16
5925,1446,88,4,18.99
5926,1350,39,4,318.8
5927,1392,162,3,475.95
5928,2974,60,2,345.42
5929,2148,16,2,73.05
5930,2440,28,5,321.91
5931,3071,67,4,220.45
5932,2721,95,2,92.14
5933,3085,122,1,258.0
5934,1927,41,5,64.93
5935,4848,190,3,114.96
5936,441,142,5,274.09
5937,3426,142,4,128.07
5938,1355,11,3,310.99
5939,4624,22,3,338.32
5940,4240,83,5,435.53
5941,972,135,4,499.7
5942,2185,3,3,22.67
5943,3654,118,4,79.74
5944,4088,55,4,493.56
5945,1700,200,4,110.18
5946,2113,181,4,484.75
5947,1205,40,4,60.44
5948,1565,199,4,27.61
5949,2955,141,5,293.22
5950,4808,16,5,107.37
5951,3481,139,1,436.77
5952,823,24,3,344.55
5953,552,31,3,96.13
5954,2517,38,1,274.04
5955,932,54,1,366.07
5956,4152,92,5,347.52
5957,4609,157,4,439.83
5958,2758,198,5,309.32
5959,4433,199,1,437.63
5960,3504,46,2,284.85
5961,2722,26,2,181.91
5962,1931,134,4,263.5
5963,2457,141,2,286.03
5964,816,78,5,219.21
5965,2709,39,2,196.95
5966,3779,116,3,315.16
5967,4835,28,3,228.19
5968,2609,17,1,482.71
5969,1669,189,4,244.06
5970,2406,73,3,441.43
5971,4819,132,2,42.81
5972,3521,7,1,385.45
5973,211,148,5,184.49
5974,3116,178,3,16.68
5975,698,148,4,203.03
5976,3708,97,5,132.9
5977,1395,115,3,249.07
5978,3553,193,2,148.24
5979,1067,115,5,445.52
5980,174,170,2,426.4
5981,1099,86,5,223.04
5982,4546,190,1,497.77
5983,3558,43,4,442.98
5984,2116,117,3,302.91
5985,91,112,2,187.15
5986,727,42,3,150.66
5987,3059,100,2,118.4
5988,3721,165,3,62.65
5989,4131,8,1,376.11
5990,2909,194,4,221.77
5991,2785,166,5,82.49
5992,1122,41,5,175.8
5993,2885,121,2,263.02
5994,2918,70,2,380.46
5995,4596,188,5,308.37
5996,1784,70,2,249.42
5997,461,17,5,312.51
5998,2911,141,3,96.96
5999,907,90,5,123.82
6000,1758,125,2,324.26
6001,971,126,3,467.99
6002,973,113,2,428.62
6003,4803,200,2,297.94
6004,2519,39,2,122.71
6005,4358,116,2,429.47
6006,2572,54,1,374.16
6007,4980,190,1,210.55
6008,2192,119,3,482.14
6009,4950,67,3,379.64
6010,3210,46,4,32.37
6011,3150,38,1,336.7
6012,1185,66,5,52.73
6013,3257,22,1,374.55
6014,2620,75,1,29.22
6015,3220,128,3,11.87
6016,299,143,4,331.19
6017,4094,160,4,251.35
6018,1385,10,1,234.41
6019,4677,103,3,255.19
6020,2305,2,2,284.78
6021,501,182,4,493.8
6022,839,121,3,321.32
6023,3178,158,2,273.33
6024,4829,68,2,332.61
6025,3156,2,3,270.34
6026,4996,20,1,488.9
6027,2417,35,5,153.95
6028,2706,56,1,126.77
6029,1283,32,2,477.75
6030,4045,171,2,293.78
6031,2707,157,4,23.82
6032,4564,73,2,78.88
6033,741,152,5,483.57
6034,4826,175,2,362.96
6035,3441,30,4,377.57
6036,4295,167,3,369.33
6037,1324,26,2,261.37
6038,76,151,4,93.71
6039,633,90,5,310.29
6040,2330,152,4,32.59
6041,4923,125,5,11.87
6042,3432,89,2,85.74
6043,3200,80,5,414.34
6044,2565,62,2,74.86
6045,1688,46,2,412.64
6046,476,55,5,243.08
6047,1808,147,4,22.0
6048,4608,1,2,47.04
6049,347,71,1,75.33
6050,4999,117,3,45.96
6051,3892,134,2,499.96
6052,1603,89,1,349.15
6053,4605,157,5,66.11
6054,2659,135,4,285.43
6055,633,45,4,271.73
6056,2727,152,2,303.83
6057,565,53,5,292.14
6058,4182,13,2,280.29
6059,1855,191,1,228.72
6060,3821,11,4,82.89
6061,2415,137,5,55.28
6062,1508,107,5,392.01
6063,305,112,4,187.46
6064,1174,20,3,69.45
6065,3784,72,3,490.27
6066,1127,141,5,84.22
6067,3543,90,2,462.32
6068,834,72,4,447.81
6069,4372,78,5,476.09
6070,2683,109,5,94.65
6071,69,123,3,128.8
6072,2644,158,2,359.52
6073,892,48,3,451.81
6074,4689,86,1,312.57
6075,608,66,4,149.37
6076,24,188,1,28.25
6077,3065,83,2,146.14
6078,3871,131,5,208.44
6079,4468,88,1,441.74
6080,1942,91,4,265.08
6081,2345,184,4,434.05
6082,1655,31,5,472.87
6083,1833,112,1,102.13
6084,1537,81,5,52.17
6085,2853,109,2,269.54
6086,568,50,4,53.13
6087,3798,44,4,68.82
6088,356,123,4,128.05
6089,218,19,3,424.92
6090,884,119,2,102.67
6091,3623,198,1,385.95
6092,4202,162,4,164.64
6093,2632,178,5,374.25
6094,1095,154,5,380.08
6095,1786,58,2,386.94
6096,3353,57,2,45.44
6097,2305,200,1,499.99
6098,689,64,3,31.07
6099,2625,123,2,308.99
6100,1829,148,1,16.97
6101,843,78,4,458.61
6102,1121,71,3,126.83
6103,2386,2,2,227.63
6104,4553,147,2,78.23
6105,3021,86,3,56.55
6106,2114,53,3,456.32
6107,1492,151,1,447.53
6108,360,196,2,395.4
6109,4820,54,2,68.98
6110,1817,126,1,97.25
6111,927,139,2,39.19
6112,13,83,4,173.41
6113,2131,114,4,402.1
6114,1869,159,5,169.99
6115,3534,64,5,87.22
6116,329,178,3,55.55
6117,2717,4,5,400.55
6118,3984,96,5,399.43
6119,1293,31,5,233.0
6120,4248,34,2,92.7
6121,2478,98,2,458.23
6122,3864,69,5,483.21
6123,4678,52,5,207.23
6124,109,63,2,84.63
6125,1715,152,1,59.93
6126,1994,154,4,426.66
6127,2097,191,2,64.7
6128,1548,12,1,113.81
6129,3739,7,3,341.83
6130,4953,122,2,349.72
6131,2806,14,1,92.87
6132,271,124,4,37.78
6133,3092,102,1,383.91
6134,332,157,1,430.7
6135,4943,75,4,401.23
6136,4065,46,2,401.66
6137,2797,132,2,242.98
6138,3702,176,3,167.32
6139,965,53,5,51.38
6140,40,150,2,172.13
6141,4311,34,4,88.8
6142,3211,150,5,121.49
6143,2270,86,4,496.86
6144,2648,172,2,446.31
6145,4362,97,1,129.79
6146,3283,148,2,434.89
6147,3840,178,4,213.76
6148,1276,18,4,43.39
6149,3676,126,1,157.72
6150,1616,109,3,223.19
6151,2939,51,1,316.88
6152,2135,115,5,148.65
6153,1037,88,5,493.63
6154,1455,102,1,254.39
6155,1123,42,2,95.16
6156,995,31,5,13.39
6157,106,129,2,22.43
6158,3009,44,5,97.24
6159,2539,74,5,247.91
6160,3197,35,5,186.38
6161,3306,66,3,407.48
6162,1985,27,4,343.42
6163,423,89,4,352.56
6164,4865,74,2,380.85
6165,146,151,3,227.41
6166,4936,159,1,141.78
6167,3145,163,3,356.58
6168,256,147,3,242.1
6169,3509,102,5,185.39
6170,4540,44,2,329.35
6171,4064,41,5,444.88
6172,774,171,3,41.1
6173,91,187,3,332.97
6174,574,173,4,373.97
6175,4907,1,4,344.11
6176,281,116,2,305.97
6177,3727,177,1,309.53
6178,2335,9,2,128.93
6179,3600,73,4,206.22
6180,336,99,4,180.15
6181,465,166,3,228.69
6182,3055,18,4,439.33
6183,4183,8,4,199.22
6184,462,3,2,34.32
6185,3487,105,3,139.01
6186,1157,74,1,316.26
6187,2063,166,3,254.28
6188,268,21,3,482.4
6189,2164,114,5,311.66
6190,3560,59,4,212.93
6191,3025,34,5,142.57
6192,3711,28,2,44.47
6193,1287,122,2,196.39
6194,4608,183,5,306.74
6195,1217,118,4,65.79
6196,2246,91,3,452.87
6197,2948,143,4,386.02
6198,1549,86,2,185.25
6199,1336,13,3,158.64
6200,562,139,1,244.66
6201,2013,166,2,54.61
6202,1516,36,2,25.26
6203,3488,165,5,72.74
6204,2044,148,1,345.04
6205,4836,158,3,379.11
6206,748,126,4,192.62
6207,3983,47,4,22.11
6208,1549,165,4,148.56
6209,4977,198,1,301.21
6210,2568,180,1,50.04
6211,487,46,4,486.83
6212,4070,112,5,141.35
6213,3009,89,4,493.73
6214,2378,13,1,445.95
6215,597,170,4,135.14
6216,3956,76,4,451.47
6217,2237,184,1,341.77
6218,4300,17,5,297.45
6219,3721,164,3,141.9
6220,3970,110,1,276.72
6221,1257,115,1,283.92
6222,2884,96,1,412.68
6223,3648,27,5,82.15
6224,3052,108,2,116.14
6225,2938,197,4,304.97
6226,1501,143,1,405.89
6227,4633,23,3,212.23
6228,3742,121,1,216.54
6229,593,99,5,247.48
6230,4197,90,5,473.67
6231,197,27,3,302.18
6232,884,63,4,420.73
6233,2489,138,1,194.04
6234,2388,82,3,293.84
6235,3468,40,4,353.01
6236,4183,95,3,298.87
6237,3456,38,2,480.85
6238,4826,149,3,69.41
6239,4812,161,1,182.4
6240,3701,51,5,435.13
6241,2977,2,5,48.93
6242,2929,135,2,357.35
6243,404,134,5,282.29
6244,3377,43,1,42.76
6245,1484,147,1,386.51
6246,1475,57,3,395.21
6247,3521,23,5,349.71
6248,1584,171,1,163.68
6249,3243,22,1,309.21
6250,2292,15,1,278.87
6251,3522,117,4,11.04
6252,4899,19,3,364.65
6253,1725,120,4,405.89
6254,1818,108,5,391.88
6255,2602,160,5,411.44
6256,3802,20,5,464.05
6257,942,195,2,207.58
6258,4762,89,2,11.41
6259,726,189,2,236.85
6260,4332,193,2,267.08
6261,3286,75,1,285.48
6262,4322,40,5,265.27
6263,3945,67,2,136.93
6264,4229,143,1,450.13
6265,3800,118,1,237.53
6266,4571,140,1,319.03
6267,3388,99,5,275.97
6268,2275,119,2,289.06
6269,2561,9,3,222.58
6270,2279,6,3,311.28
6271,1433,25,2,353.64
6272,2580,85,4,141.26
6273,2786,127,5,348.02
6274,450,165,3,208.27
6275,2721,196,5,11.09
6276,2919,115,1,365.12
6277,2911,161,1,174.49
6278,3848,119,4,144.75
6279,2760,11,1,495.36
6280,3601,180,5,350.79
6281,3470,173,2,365.87
6282,2634,146,2,486.67
6283,1392,127,4,226.44
6284,1221,76,1,421.21
6285,3162,115,4,229.41
6286,4512,49,1,240.61
6287,2637,168,4,261.04
6288,1819,133,3,51.56
6289,4156,138,1,317.55
6290,2070,102,4,492.73
6291,87,46,3,354.29
6292,3485,163,3,259.69
6293,436,90,1,107.27
6294,2068,109,4,445.07
6295,2147,181,2,87.09
6296,2554,21,5,25.54
6297,3532,43,1,273.74
6298,264,191,5,38.84
6299,1548,27,3,275.98
6300,2304,164,1,270.14
6301,2730,22,1,86.04
6302,3078,66,5,449.01
6303,4959,91,1,140.1
6304,4246,94,3,144.96
6305,2066,130,4,449.25
6306,2978,168,1,137.73
6307,4384,110,1,463.06
6308,2622,102,3,246.23
6309,1513,168,2,116.1
6310,1611,13,5,362.91
6311,519,71,5,380.99
6312,58,41,4,339.67
6313,2025,166,2,105.4
6314,1793,120,2,338.21
6315,2650,163,1,366.5
6316,1236,27,4,138.28
6317,3319,26,3,483.99
6318,4324,30,2,447.38
6319,3343,20,4,76.66
6320,2753,184,1,457.33
6321,3574,105,3,124.49
6322,1267,182,2,471.96
6323,3041,106,3,425.94
6324,3953,27,1,196.3
6325,1094,72,4,359.15
6326,1827,136,3,293.83
6327,3690,53,3,150.46
6328,474,74,5,16.55
6329,1198,106,1,313.83
6330,596,75,2,467.31
6331,2600,27,5,303.69
6332,1504,15,1,333.01
6333,2406,128,5,239.39
6334,4806,20,2,359.54
6335,1174,186,5,170.89
6336,1253,61,1,205.77
6337,1476,43,3,217.31
6338,1418,163,1,238.63
6339,2812,22,2,163.26
6340,3325,155,1,342.37
6341,126,118,4,350.4
6342,2331,64,4,342.67
6343,4412,185,4,42.04
6344,1192,182,5,46.41
6345,326,88,1,311.54
6346,4037,10,5,379.54
6347,1074,11,4,317.17
6348,4306,12,1,114.13
6349,2163,166,4,485.84
6350,4665,38,1,395.03
6351,4406,187,2,225.97
6352,1980,185,3,212.68
6353,601,59,1,273.24
6354,4567,148,1,93.99
6355,3357,191,4,389.91
6356,2057,63,3,38.13
6357,1975,110,2,385.32
6358,1725,53,2,489.7
6359,1417,135,3,404.05
6360,3666,40,3,304.97
6361,1546,46,5,87.55
6362,2946,141,2,303.85
6363,1972,47,2,216.79
6364,1110,175,5,67.69
6365,1367,56,4,42.04
6366,24,22,3,11.04
6367,4137,83,4,72.79
6368,2090,35,4,355.61
6369,4754,187,5,299.83
6370,3571,21,4,462.93
6371,3372,150,4,219.43
6372,1675,74,4,368.59
6373,2181,39,4,454.81
6374,1424,183,1,458.2
6375,4194,75,5,41.96
6376,2683,93,2,205.99
6377,4160,93,5,207.19
6378,633,136,1,35.94
6379,2442,96,5,293.87
6380,78,181,3,302.89
6381,3445,47,3,328.28
6382,1686,37,3,305.81
6383,2965,178,3,307.29
6384,4008,13,5,328.49
6385,4971,178,1,402.26
6386,697,51,2,468.25
6387,2445,45,2,107.97
6388,1637,195,2,225.77
6389,4793,129,4,441.51
6390,1841,77,3,140.59
6391,3056,49,5,206.88
6392,240,14,5,164.7
6393,3071,97,4,62.54
6394,898,35,4,452.73
6395,1958,6,4,81.86
6396,1460,195,5,171.7
6397,1643,162,4,146.77
6398,2116,149,1,11.68
6399,409,128,4,90.59
6400,2552,17,3,88.0
6401,2457,156,3,421.82
6402,1648,89,4,91.49
6403,1810,75,2,256.01
6404,4656,72,1,15.26
6405,3520,167,4,279.03
6406,1794,152,3,247.9
6407,1516,120,2,130.87
6408,3298,65,1,243.98
6409,2006,113,4,404.96
6410,3194,24,2,139.85
6411,2700,70,2,16.37
6412,813,135,2,182.71
6413,4645,199,5,257.89
6414,1662,31,3,227.73
6415,3211,63,3,78.5
6416,1564,58,3,342.98
6417,2758,95,3,461.76
6418,744,44,1,430.17
6419,3211,171,2,493.07
6420,361,38,4,495.14
6421,8,19,1,249.72
6422,4149,59,2,69.99
6423,954,13,5,259.51
6424,3431,77,4,222.94
6425,3112,157,4,476.44
6426,3022,198,5,434.03
6427,2962,167,3,212.94
6428,4055,153,2,482.9
6429,4689,42,2,260.56
6430,899,61,4,168.73
6431,710,191,3,238.84
6432,1173,110,2,119.27
6433,2777,131,5,298.55
6434,1445,11,3,189.88
6435,2529,78,5,117.16
6436,979,181,2,95.54
6437,3105,174,2,78.1
6438,1186,146,1,293.84
6439,4915,129,2,341.84
6440,1362,171,3,198.71
6441,345,59,2,209.68
6442,4153,136,2,237.8
6443,554,104,4,423.27
6444,1289,200,5,373.41
6445,1434,135,3,272.67
6446,3614,65,1,263.63
6447,4422,161,1,243.02
6448,1347,39,2,49.21
6449,4062,129,3,213.46
6450,3487,196,5,37.81
6451,533,35,3,470.57
6452,2031,2,3,328.5
6453,3535,141,2,96.88
6454,3976,194,3,345.66
6455,1033,76,2,339.28
6456,627,25,5,111.79
6457,3265,133,4,155.13
6458,54,46,1,285.78
6459,2300,109,5,265.0
6460,2334,74,1,15.06
6461,3479,163,5,476.99
6462,3641,20,1,152.2
6463,2780,95,1,174.74
6464,3317,187,1,122.3
6465,1423,139,5,301.87
6466,383,157,3,447.68
6467,1595,134,1,104.85
6468,4042,124,3,325.27
6469,4879,59,2,414.64
6470,1896,99,5,255.84
6471,1401,26,3,68.36
6472,4199,191,5,75.64
6473,1329,166,5,365.08
6474,2195,142,4,460.53
6475,4521,90,2,108.82
6476,2926,147,1,443.99
6477,1772,112,5,489.86
6478,1096,144,2,215.64
6479,4995,96,2,278.25
6480,4578,196,2,407.98
6481,2620,31,2,141.86
6482,3683,199,5,468.96
6483,4412,12,4,151.99
6484,4378,86,3,297.65
6485,1898,114,2,402.2
6486,2738,79,4,322.68
