order_id,user_id,order_date,status
1887,461,2026-02-06,shipped
1888,277,2025-10-25,shipped
1889,632,2026-02-06,shipped
1890,461,2025-06-01,completed
1891,2,2025-10-28,pending
1892,707,2025-04-06,completed
1893,858,2025-04-22,completed
1894,775,2025-12-24,shipped
1895,368,2025-04-14,pending
1896,764,2025-05-07,shipped
1897,139,2026-02-22,shipped
1898,820,2026-02-15,shipped
1899,573,2025-06-03,shipped
1900,186,2025-09-02,completed
1901,407,2025-06-04,completed
1902,345,2025-04-01,pending
1903,348,2026-01-19,completed
1904,490,2025-05-13,pending
1905,488,2025-06-28,pending
1906,681,2025-06-23,completed
1907,299,2025-05-17,shipped
1908,352,2025-08-18,pending
1909,580,2025-04-29,pending
1910,256,2026-03-02,pending
1911,257,2025-09-13,pending
1912,346,2025-12-14,completed
1913,611,2025-03-28,shipped
1914,345,2025-12-23,shipped
1915,938,2026-01-09,pending
1916,374,2025-03-15,shipped
1917,384,2025-08-14,completed
1918,151,2025-09-30,completed
1919,973,2025-03-25,shipped
1920,437,2025-10-08,shipped
1921,820,2025-04-16,shipped
1922,47,2025-11-06,shipped
1923,238,2026-01-15,pending
1924,106,2026-02-24,shipped
1925,98,2025-04-15,shipped
1926,509,2025-04-12,shipped
1927,238,2025-11-12,completed
1928,422,2025-08-16,completed
1929,568,2026-03-06,shipped
1930,567,2025-11-09,pending
1931,472,2025-03-29,pending
1932,545,2025-05-02,completed
1933,730,2025-11-24,completed
1934,38,2025-12-05,completed
1935,263,2025-04-28,pending
1936,886,2025-07-30,pending
1937,552,2025-09-02,completed
1938,52,2025-03-13,shipped
1939,575,2025-09-03,shipped
1940,328,2026-02-05,completed
1941,81,2025-09-06,pending
1942,185,2025-09-24,pending
1943,76,2025-10-25,completed
1944,448,2025-12-31,pending
1945,747,2025-11-21,completed
1946,197,2025-06-09,shipped
1947,834,2025-12-23,completed
1948,771,2025-04-29,shipped
1949,606,2025-09-08,pending
1950,37,2025-04-22,completed
1951,915,2025-07-30,pending
1952,819,2026-02-10,shipped
1953,221,2025-03-12,completed
1954,819,2025-12-07,pending
1955,548,2026-02-02,shipped
1956,581,2026-02-09,shipped
1957,747,2025-11-25,pending
1958,526,2025-08-03,shipped
1959,349,2025-05-29,completed
1960,581,2025-05-13,pending
1961,720,2026-02-21,completed
1962,431,2025-10-29,pending
1963,66,2025-06-29,completed
1964,259,2025-04-19,pending
1965,333,2025-12-12,completed
1966,668,2025-08-04,pending
1967,296,2025-10-19,completed
1968,288,2025-08-03,shipped
1969,33,2025-09-04,shipped
1970,796,2025-06-28,pending
1971,137,2025-07-31,completed
1972,546,2025-04-28,completed
1973,611,2026-02-19,shipped
1974,676,2026-01-26,completed
1975,557,2025-03-30,completed
1976,578,2025-09-04,shipped
1977,63,2025-03-18,shipped
1978,801,2025-06-08,completed
1979,434,2026-01-17,pending
1980,642,2025-11-12,pending
1981,891,2026-02-11,pending
1982,921,2026-03-05,shipped
1983,585,2026-02-22,completed
1984,848,2025-09-29,shipped
1985,119,2025-06-23,pending
1986,772,2025-06-19,pending
1987,643,2025-05-19,shipped
1988,284,2025-07-18,pending
1989,504,2025-05-17,pending
1990,373,2025-08-07,completed
1991,294,2025-05-03,pending
1992,80,2026-03-07,shipped
1993,224,2025-09-03,pending
1994,34,2025-06-20,pending
1995,37,2026-01-19,pending
1996,74,2025-03-29,shipped
1997,637,2025-05-31,pending
1998,393,2026-03-11,pending
1999,416,2026-01-19,completed
2000,676,2025-03-28,pending
2001,827,2025-12-29,shipped
2002,406,2025-03-27,pending
2003,368,2025-12-27,shipped
2004,816,2025-12-19,completed
2005,190,2025-05-24,pending
2006,169,2026-01-05,completed
2007,465,2025-08-18,pending
2008,370,2026-02-05,pending
2009,300,2026-01-22,pending
2010,76,2025-10-16,completed
2011,94,2025-10-25,shipped
2012,384,2025-08-22,completed
2013,247,2025-12-01,completed
2014,631,2025-12-01,shipped
2015,92,2025-06-04,pending
2016,606,2025-05-21,shipped
2017,442,2026-01-22,completed
2018,240,2025-03-23,pending
2019,982,2025-08-26,shipped
2020,729,2025-04-27,completed
2021,508,2025-12-08,pending
2022,456,2025-12-31,pending
2023,446,2025-07-25,pending
2024,956,2026-02-18,completed
2025,900,2025-12-11,shipped
2026,752,2025-08-18,shipped
2027,104,2026-02-13,shipped
2028,927,2025-05-16,completed
2029,935,2026-02-17,completed
2030,671,2025-06-21,pending
2031,483,2025-06-18,shipped
2032,681,2026-01-07,shipped
2033,579,2025-12-21,completed
2034,94,2025-12-22,pending
2035,866,2025-08-31,completed
2036,439,2025-09-26,completed
2037,586,2025-07-01,completed
2038,177,2025-03-18,completed
2039,681,2025-08-02,pending
2040,238,2025-07-17,completed
2041,555,2025-11-05,completed
2042,512,2025-10-04,shipped
2043,524,2025-06-16,pending
2044,935,2025-04-16,pending
2045,162,2025-03-28,completed
2046,75,2025-08-22,completed
2047,974,2025-08-03,completed
2048,270,2025-05-05,pending
2049,120,2025-11-23,pending
2050,275,2025-11-08,completed
2051,940,2025-06-15,shipped
2052,492,2026-02-04,shipped
2053,980,2026-01-04,completed
2054,823,2025-07-21,completed
2055,627,2025-09-05,completed
2056,33,2025-12-10,shipped
2057,670,2026-01-27,completed
2058,308,2025-08-01,shipped
2059,709,2026-03-01,shipped
2060,208,2025-05-03,shipped
2061,405,2025-12-22,shipped
2062,846,2026-01-20,shipped
2063,621,2025-07-03,completed
2064,487,2025-12-21,shipped
2065,138,2025-07-30,pending
2066,23,2025-12-23,shipped
2067,616,2025-11-22,completed
2068,419,2025-06-21,shipped
2069,463,2025-12-01,pending
2070,122,2025-03-22,completed
2071,471,2026-01-04,shipped
2072,991,2025-05-11,pending
2073,538,2025-11-22,shipped
2074,108,2025-08-31,pending
2075,726,2025-10-14,pending
2076,472,2025-07-20,shipped
2077,265,2025-04-06,completed
2078,404,2025-05-05,pending
2079,731,2025-07-31,completed
2080,20,2025-06-23,completed
2081,8,2026-03-05,pending
2082,71,2025-03-13,completed
2083,294,2026-01-10,pending
2084,773,2025-07-28,shipped
2085,23,2026-01-10,shipped
2086,856,2025-10-31,completed
2087,546,2025-08-01,completed
2088,781,2025-06-13,completed
2089,962,2025-09-04,pending
2090,123,2025-04-01,completed
2091,535,2025-06-21,completed
2092,861,2025-05-11,pending
2093,638,2025-07-30,pending
2094,648,2025-04-16,completed
2095,530,2025-11-28,pending
2096,331,2025-03-14,pending
2097,985,2025-10-11,shipped
2098,53,2025-12-30,completed
2099,604,2025-04-29,pending
2100,506,2025-07-03,shipped
2101,73,2025-08-30,shipped
2102,34,2025-08-11,pending
2103,81,2025-06-15,shipped
2104,389,2025-06-07,shipped
2105,335,2025-12-07,shipped
2106,395,2025-09-30,completed
2107,424,2025-04-03,shipped
2108,567,2025-05-08,completed
2109,512,2025-07-29,completed
2110,341,2025-03-11,completed
2111,453,2025-06-20,shipped
2112,537,2025-08-24,completed
2113,633,2025-05-02,pending
2114,217,2025-03-23,pending
2115,89,2025-08-23,shipped
2116,333,2025-05-27,shipped
2117,404,2025-09-23,shipped
2118,927,2025-06-14,completed
2119,518,2025-03-22,pending
2120,890,2025-10-04,pending
2121,597,2026-01-06,shipped
2122,704,2025-11-15,completed
2123,236,2025-12-17,pending
2124,542,2025-12-14,shipped
2125,541,2025-03-26,pending
2126,212,2025-08-04,shipped
2127,942,2025-09-11,completed
2128,873,2025-10-22,pending
2129,293,2025-05-28,completed
2130,432,2026-03-10,shipped
2131,231,2025-06-09,pending
2132,767,2026-02-26,pending
2133,893,2025-07-14,shipped
2134,251,2025-07-28,pending
2135,796,2026-02-20,completed
2136,275,2025-07-22,completed
2137,704,2025-12-24,shipped
2138,983,2025-12-15,shipped
2139,435,2026-02-19,shipped
2140,616,2025-03-12,shipped
2141,34,2025-04-09,pending
2142,876,2025-11-05,shipped
2143,472,2026-02-27,pending
2144,554,2025-08-26,completed
2145,525,2025-06-10,shipped
2146,219,2026-02-09,pending
2147,736,2025-06-06,completed
2148,87,2025-07-31,completed
2149,612,2025-08-14,shipped
2150,659,2025-04-02,completed
2151,650,2025-07-13,completed
2152,745,2025-10-31,completed
2153,96,2025-09-16,pending
2154,998,2026-02-12,shipped
2155,647,2025-07-26,shipped
2156,829,2025-12-08,shipped
2157,42,2025-08-05,shipped
2158,160,2026-03-01,shipped
2159,749,2025-12-04,completed
2160,60,2026-01-05,shipped
2161,372,2026-03-09,pending
2162,525,2026-01-14,shipped
2163,54,2026-01-28,pending
2164,651,2025-04-22,shipped
2165,318,2025-07-27,completed
2166,862,2026-02-11,shipped
2167,183,2025-05-14,pending
2168,438,2025-08-10,completed
2169,573,2025-11-01,shipped
2170,943,2026-02-12,pending
2171,859,2025-12-03,completed
2172,459,2025-07-18,completed
2173,648,2025-04-16,shipped
2174,145,2025-09-05,shipped
2175,576,2026-01-27,pending
2176,944,2026-03-06,completed
2177,426,2025-07-29,shipped
2178,70,2025-11-06,shipped
2179,710,2025-08-23,shipped
2180,168,2026-01-18,completed
2181,993,2025-08-11,pending
2182,581,2025-10-15,completed
2183,186,2025-12-09,pending
2184,92,2025-07-09,completed
2185,286,2026-02-23,pending
2186,533,2025-12-30,shipped
2187,180,2026-02-24,shipped
2188,85,2025-09-18,completed
2189,655,2025-12-05,pending
2190,72,2025-03-11,completed
2191,657,2026-02-22,shipped
2192,794,2025-08-16,shipped
2193,50,2025-09-14,completed
2194,827,2025-07-18,completed
2195,625,2025-12-21,pending
2196,94,2025-07-14,pending
2197,418,2025-04-21,completed
2198,708,2026-02-28,pending
2199,735,2025-07-08,completed
2200,913,2025-07-26,pending
2201,537,2025-12-07,shipped
2202,793,2026-01-27,pending
2203,790,2025-12-02,completed
2204,419,2026-01-07,pending
2205,497,2025-06-01,shipped
2206,720,2026-01-13,pending
2207,871,2025-04-12,pending
2208,337,2026-01-11,shipped
2209,942,2025-03-17,pending
2210,892,2025-03-25,pending
2211,558,2026-01-05,pending
2212,200,2026-01-06,shipped
2213,251,2025-11-04,shipped
2214,553,2025-05-19,pending
2215,950,2025-12-24,shipped
2216,494,2025-04-26,shipped
2217,843,2025-09-17,shipped
2218,437,2025-10-02,shipped
2219,324,2025-12-24,shipped
2220,655,2025-09-06,shipped
2221,506,2026-03-02,shipped
2222,854,2025-05-10,completed
2223,515,2026-01-20,pending
2224,794,2026-02-28,pending
2225,195,2026-02-04,pending
2226,321,2026-02-25,pending
2227,880,2025-04-25,pending
2228,384,2025-07-21,pending
2229,274,2025-08-07,completed
2230,244,2025-12-14,shipped
2231,952,2025-09-22,shipped
2232,482,2025-04-03,pending
2233,610,2025-06-14,pending
2234,977,2025-05-30,shipped
2235,951,2025-12-17,shipped
2236,261,2025-10-12,pending
2237,805,2026-02-06,shipped
2238,767,2025-04-13,completed
2239,774,2025-12-18,pending
2240,376,2025-09-11,shipped
2241,448,2025-09-02,pending
2242,404,2025-11-06,pending
2243,450,2025-05-29,shipped
2244,434,2025-06-18,pending
2245,552,2025-06-03,pending
2246,525,2025-04-19,completed
2247,229,2025-06-28,completed
2248,463,2025-08-02,shipped
2249,118,2025-08-05,completed
2250,514,2026-03-06,shipped
2251,669,2025-08-20,completed
2252,217,2026-03-09,pending
2253,226,2025-10-30,pending
2254,771,2025-10-15,completed
2255,250,2025-12-31,completed
2256,160,2025-10-22,completed
2257,624,2025-11-13,pending
2258,865,2025-10-11,completed
2259,965,2025-10-25,completed
2260,288,2025-12-11,completed
2261,81,2026-02-13,shipped
2262,164,2025-11-30,pending
2263,488,2025-06-15,completed
2264,354,2026-02-07,pending
2265,911,2025-10-20,shipped
2266,735,2025-08-31,shipped
2267,221,2025-04-28,pending
2268,93,2025-06-10,completed
2269,813,2025-03-26,pending
2270,424,2025-09-13,pending
2271,271,2025-06-02,completed
2272,729,2025-11-15,completed
2273,321,2025-07-14,pending
2274,454,2025-08-26,completed
2275,417,2025-11-18,pending
2276,472,2025-07-05,completed
2277,535,2025-07-15,pending
2278,472,2025-11-06,shipped
2279,973,2025-04-02,shipped
2280,118,2025-05-09,shipped
2281,510,2025-04-25,shipped
2282,32,2025-05-30,shipped
2283,115,2026-03-02,shipped
2284,378,2025-07-18,shipped
2285,209,2025-08-27,completed
2286,273,2025-06-19,completed
2287,410,2026-03-11,completed
2288,557,2026-01-12,pending
2289,700,2025-09-02,completed
2290,836,2025-04-01,pending
2291,582,2026-01-07,completed
2292,517,2025-09-11,shipped
2293,737,2025-05-01,completed
2294,943,2025-12-13,shipped
2295,169,2025-05-11,completed
2296,708,2026-01-16,shipped
2297,176,2025-03-19,shipped
2298,932,2025-06-07,pending
2299,856,2026-01-27,pending
2300,750,2025-04-02,completed
2301,240,2025-09-11,completed
2302,331,2025-03-31,shipped
2303,805,2025-10-21,pending
2304,840,2025-08-27,shipped
2305,289,2025-03-17,pending
2306,411,2025-08-05,completed
2307,942,2025-12-31,completed
2308,450,2025-09-05,shipped
2309,377,2025-06-07,completed
2310,234,2025-09-07,pending
2311,491,2026-01-24,completed
2312,86,2026-01-26,pending
2313,435,2025-11-21,completed
2314,380,2025-03-27,completed
2315,788,2025-12-01,completed
2316,94,2026-01-24,shipped
2317,922,2025-04-18,shipped
2318,322,2025-06-02,pending
2319,943,2025-08-29,pending
2320,902,2025-09-25,pending
2321,220,2026-02-11,pending
2322,770,2025-10-30,pending
2323,879,2025-05-22,completed
2324,855,2025-07-12,pending
2325,102,2025-06-13,shipped
2326,213,2025-08-20,pending
2327,728,2025-08-06,pending
2328,342,2025-08-18,completed
2329,398,2026-02-22,pending
2330,501,2025-03-21,pending
2331,539,2025-07-25,pending
2332,329,2025-11-30,shipped
2333,476,2025-12-30,shipped
2334,84,2025-08-09,shipped
2335,942,2026-02-10,shipped
2336,279,2025-08-26,shipped
2337,608,2025-06-24,shipped
2338,995,2025-07-08,completed
2339,135,2025-09-26,pending
2340,403,2026-02-13,pending
2341,664,2026-01-08,shipped
2342,816,2025-06-05,pending
2343,459,2025-10-04,pending
2344,311,2025-11-29,shipped
2345,999,2026-02-13,pending
2346,914,2025-06-17,shipped
2347,512,2026-02-05,shipped
2348,322,2025-04-08,pending
2349,784,2025-07-06,shipped
2350,224,2025-05-19,completed
2351,74,2025-11-15,pending
2352,616,2025-04-03,completed
2353,986,2025-05-04,pending
2354,399,2025-10-11,completed
2355,746,2025-05-14,completed
2356,389,2026-02-11,pending
2357,294,2025-10-04,shipped
2358,247,2025-05-28,pending
2359,885,2025-07-17,completed
2360,813,2025-07-29,pending
2361,66,2025-03-30,pending
2362,243,2026-02-16,completed
2363,945,2025-09-28,pending
2364,377,2025-12-29,pending
2365,273,2025-12-29,pending
2366,227,2025-11-14,pending
2367,85,2026-01-10,shipped
2368,953,2025-08-14,shipped
2369,871,2025-08-06,completed
2370,711,2025-06-19,shipped
2371,868,2025-08-27,completed
2372,424,2026-01-12,shipped
2373,877,2026-01-05,completed
2374,419,2025-08-16,completed
2375,867,2025-10-27,completed
2376,536,2025-06-21,completed
2377,234,2025-05-12,pending
2378,295,2025-07-22,shipped
2379,784,2026-01-06,shipped
2380,34,2025-08-04,pending
2381,39,2025-05-17,shipped
2382,497,2026-01-13,completed
2383,531,2025-04-09,shipped
2384,177,2025-06-18,completed
2385,494,2025-12-05,shipped
2386,837,2025-06-09,shipped
2387,693,2025-03-28,shipped
2388,62,2025-05-04,shipped
2389,30,2025-11-19,pending
2390,70,2025-04-08,pending
2391,692,2025-06-23,pending
2392,749,2026-01-07,shipped
2393,325,2025-06-15,shipped
2394,982,2025-12-09,completed
2395,965,2025-09-06,completed
2396,944,2025-12-05,pending
2397,89,2025-06-21,shipped
2398,21,2025-08-26,pending
2399,840,2025-07-08,completed
2400,904,2025-09-10,shipped
2401,132,2025-10-03,completed
2402,101,2025-05-22,completed
2403,310,2025-10-10,completed
2404,34,2025-07-18,shipped
2405,443,2025-10-24,completed
2406,319,2025-10-21,completed
2407,72,2025-04-20,shipped
2408,295,2025-05-06,completed
2409,9,2025-09-19,completed
2410,267,2025-10-27,pending
2411,351,2025-11-28,shipped
2412,53,2025-11-13,shipped
2413,124,2026-01-07,shipped
2414,243,2026-03-02,completed
2415,970,2025-11-03,shipped
2416,556,2026-01-12,shipped
2417,99,2025-08-19,shipped
2418,710,2025-04-24,completed
2419,628,2026-02-28,pending
2420,892,2025-05-27,shipped
2421,630,2025-07-05,pending
2422,541,2025-10-07,completed
2423,716,2025-08-08,shipped
2424,649,2026-01-30,pending
2425,882,2026-01-17,completed
2426,148,2026-02-14,shipped
2427,244,2025-04-25,shipped
2428,124,2025-11-21,completed
2429,147,2025-04-18,shipped
2430,725,2025-08-24,pending
2431,727,2026-02-23,completed
2432,486,2025-12-11,shipped
2433,489,2025-08-11,pending
2434,56,2025-08-06,shipped
2435,910,2025-12-03,completed
2436,587,2025-10-13,completed
2437,925,2025-10-18,pending
2438,1000,2025-06-23,pending
2439,691,2025-05-30,pending
2440,458,2025-08-20,pending
2441,552,2025-12-16,pending
2442,323,2025-11-12,completed
2443,879,2025-12-22,completed
2444,706,2025-05-20,completed
2445,757,2025-04-14,completed
2446,817,2025-09-01,shipped
2447,206,2025-06-18,pending
2448,81,2026-01-03,completed
2449,222,2025-10-04,completed
2450,166,2025-09-03,pending
2451,345,2026-01-25,completed
2452,827,2025-04-12,completed
2453,307,2026-01-28,completed
2454,168,2025-04-07,pending
2455,634,2025-04-29,shipped
2456,5,2025-03-16,completed
2457,242,2026-02-08,pending
2458,429,2025-07-31,completed
2459,39,2025-11-30,shipped
2460,386,2025-09-12,completed
2461,326,2025-11-16,pending
2462,77,2025-11-15,shipped
2463,282,2025-04-09,pending
2464,564,2025-07-10,completed
2465,988,2026-03-08,shipped
2466,856,2025-08-24,pending
2467,716,2025-04-24,pending
2468,215,2025-05-21,pending
2469,429,2025-06-16,pending
2470,259,2025-08-03,shipped
2471,529,2025-12-25,shipped
2472,454,2025-05-08,pending
2473,156,2025-12-03,shipped
2474,875,2026-01-15,completed
2475,97,2026-01-01,shipped
2476,662,2025-08-15,completed
2477,342,2025-10-16,shipped
2478,769,2025-10-25,pending
2479,435,2025-06-23,shipped
2480,863,2026-01-03,completed
2481,245,2025-03-27,shipped
2482,503,2025-08-18,pending
2483,102,2026-02-17,completed
2484,465,2025-06-13,completed
2485,411,2025-06-16,pending
2486,96,2025-12-17,pending
2487,705,2026-01-21,shipped
2488,756,2025-12-31,completed
2489,295,2025-12-29,pending
2490,936,2025-07-13,completed
2491,433,2025-09-04,shipped
2492,960,2026-02-12,pending
2493,915,2025-09-26,pending
2494,228,2025-11-22,pending
2495,544,2025-10-17,pending
2496,38,2025-07-06,shipped
2497,252,2025-12-19,completed
2498,773,2025-08-22,shipped
2499,329,2026-02-08,pending
2500,362,2025-08-30,pending
2501,9,2025-04-14,pending
2502,100,2025-07-04,pending
2503,453,2025-06-10,shipped
2504,933,2025-12-18,pending
2505,381,2026-03-11,completed
2506,669,2025-07-21,pending
2507,843,2025-05-11,completed
2508,771,2025-09-30,pending
2509,740,2025-07-20,completed
2510,412,2026-02-07,shipped
2511,872,2025-12-10,shipped
2512,366,2025-08-18,pending
2513,212,2026-01-20,shipped
2514,916,2025-12-08,pending
2515,869,2025-11-09,pending
2516,904,2025-05-08,completed
2517,379,2025-10-03,pending
2518,717,2025-10-22,shipped
2519,139,2025-10-28,completed
2520,567,2025-06-06,shipped
2521,767,2025-05-18,completed
2522,273,2026-02-25,completed
2523,809,2025-12-26,completed
2524,217,2025-07-17,completed
2525,236,2026-01-11,completed
2526,1,2025-05-19,pending
2527,742,2025-10-16,completed
2528,444,2025-08-02,completed
2529,21,2025-06-06,completed
2530,775,2025-06-12,shipped
2531,385,2025-11-10,shipped
2532,742,2025-07-24,completed
2533,943,2025-11-21,completed
2534,957,2025-06-20,shipped
2535,128,2025-10-18,completed
2536,460,2025-04-11,pending
2537,572,2025-07-29,completed
2538,426,2025-03-19,pending
2539,367,2025-04-18,pending
2540,702,2025-03-29,completed
2541,684,2026-01-25,shipped
2542,225,2025-08-10,pending
2543,860,2025-08-01,pending
2544,924,2026-02-14,completed
2545,115,2025-10-02,completed
2546,471,2025-12-21,shipped
2547,482,2025-10-11,completed
2548,970,2025-09-08,completed
2549,393,2026-02-22,completed
2550,612,2026-02-21,shipped
2551,237,2025-10-25,shipped
2552,680,2025-04-27,completed
2553,516,2026-02-07,shipped
2554,635,2025-06-02,shipped
2555,98,2025-03-26,pending
2556,735,2025-07-03,shipped
2557,60,2025-11-17,shipped
2558,334,2025-04-22,pending
2559,664,2025-10-23,pending
2560,184,2025-07-25,shipped
2561,205,2026-01-24,pending
2562,47,2025-04-08,shipped
2563,485,2025-06-21,completed
2564,256,2025-10-06,pending
2565,256,2025-03-27,completed
2566,287,2025-09-28,completed
2567,774,2026-02-07,pending
2568,512,2025-09-23,pending
2569,441,2025-03-31,completed
2570,797,2025-07-06,completed
2571,109,2026-02-21,shipped
2572,800,2025-12-30,shipped
2573,686,2025-12-01,shipped
2574,813,2025-11-08,pending
2575,425,2025-12-13,pending
2576,556,2025-12-17,completed
2577,719,2025-09-20,shipped
2578,971,2025-06-06,shipped
2579,35,2026-02-15,completed
2580,595,2025-10-20,pending
2581,844,2025-09-24,shipped
2582,540,2025-06-14,completed
2583,82,2025-03-12,shipped
2584,741,2026-01-23,shipped
2585,613,2026-02-26,pending
2586,241,2025-11-30,pending
2587,992,2025-03-31,completed
2588,712,2025-05-07,pending
2589,536,2026-02-18,completed
2590,527,2025-05-04,completed
2591,524,2025-10-10,shipped
2592,218,2025-11-05,pending
2593,317,2025-12-18,completed
2594,433,2026-02-23,shipped
2595,960,2025-08-04,shipped
2596,565,2025-03-18,pending
2597,262,2025-07-24,pending
2598,402,2025-12-11,completed
2599,949,2025-09-04,pending
2600,312,2025-08-25,pending
2601,942,2026-02-23,completed
2602,371,2026-01-31,completed
2603,932,2025-12-07,completed
2604,265,2026-01-07,pending
2605,666,2025-08-04,pending
2606,395,2025-09-18,shipped
2607,361,2026-03-02,completed
2608,333,2025-09-12,pending
2609,137,2025-04-06,completed
2610,888,2025-09-28,completed
2611,140,2025-09-07,shipped
2612,67,2026-03-06,shipped
2613,161,2025-08-03,shipped
2614,238,2026-01-21,pending
2615,962,2025-05-05,shipped
2616,962,2025-09-29,shipped
2617,15,2025-10-12,shipped
2618,959,2025-07-02,shipped
2619,1,2025-10-15,completed
2620,39,2026-01-10,pending
2621,9,2025-07-16,shipped
2622,149,2025-10-26,shipped
2623,575,2025-05-11,completed
2624,637,2025-05-26,shipped
2625,414,2025-03-15,pending
2626,620,2025-06-20,pending
2627,157,2025-03-22,pending
2628,931,2025-11-24,pending
2629,445,2025-11-16,shipped
2630,278,2026-01-01,pending
2631,517,2025-04-30,pending
2632,397,2025-11-22,shipped
2633,789,2025-04-02,pending
2634,445,2025-06-08,shipped
2635,892,2026-02-04,pending
2636,643,2025-09-09,pending
2637,785,2025-07-13,pending
2638,561,2025-05-06,pending
2639,54,2025-12-01,shipped
2640,652,2025-05-28,pending
2641,985,2025-11-16,shipped
2642,108,2025-06-18,completed
2643,340,2025-09-12,completed
2644,696,2025-08-08,shipped
2645,927,2025-06-11,pending
2646,879,2025-12-28,completed
2647,838,2025-10-28,completed
2648,466,2025-12-26,pending
2649,141,2025-11-11,completed
2650,258,2025-07-19,shipped
2651,830,2025-08-20,pending
2652,927,2025-10-05,shipped
2653,144,2026-01-28,pending
2654,106,2025-08-18,pending
2655,6,2025-08-03,pending
2656,287,2025-05-21,completed
2657,374,2025-11-10,pending
2658,579,2025-06-07,pending
2659,370,2025-07-27,pending
2660,769,2025-06-03,completed
2661,134,2025-09-30,pending
2662,93,2025-03-29,shipped
2663,536,2025-04-18,shipped
2664,448,2025-04-27,completed
2665,437,2025-08-24,shipped
2666,512,2026-01-01,completed
2667,826,2025-08-15,shipped
2668,436,2025-11-02,shipped
2669,828,2025-05-02,shipped
2670,113,2025-10-24,completed
2671,689,2025-03-17,completed
2672,380,2025-07-21,shipped
2673,53,2025-08-25,completed
2674,188,2025-10-12,completed
2675,576,2026-02-12,shipped
2676,958,2025-04-21,shipped
2677,822,2025-09-23,completed
2678,907,2026-01-10,pending
2679,575,2025-08-12,completed
2680,677,2025-09-24,pending
2681,301,2025-07-16,completed
2682,456,2026-01-13,shipped
2683,165,2025-03-12,pending
2684,650,2025-04-07,completed
2685,896,2025-04-10,completed
2686,277,2025-10-23,shipped
2687,973,2025-09-15,pending
2688,680,2025-09-19,shipped
2689,265,2025-09-26,shipped
2690,701,2025-06-23,pending
2691,889,2025-12-09,completed
2692,849,2025-04-02,pending
2693,198,2026-02-05,completed
2694,137,2026-03-07,shipped
2695,441,2025-10-07,pending
2696,471,2026-01-26,shipped
2697,743,2026-02-23,completed
2698,908,2025-07-19,pending
2699,265,2025-05-01,completed
2700,399,2026-01-26,completed
2701,908,2025-06-16,shipped
2702,895,2025-12-07,shipped
2703,957,2025-10-09,shipped
2704,799,2025-06-01,completed
2705,360,2026-03-01,shipped
2706,500,2026-01-06,shipped
2707,565,2026-01-29,pending
2708,495,2026-01-14,shipped
2709,800,2025-11-16,shipped
2710,450,2025-10-08,completed
2711,644,2025-10-30,shipped
2712,134,2026-01-22,shipped
2713,767,2025-08-16,pending
2714,740,2025-06-07,shipped
2715,747,2026-01-01,completed
2716,269,2025-11-01,shipped
2717,954,2026-02-10,completed
2718,765,2025-11-05,shipped
2719,388,2026-02-15,pending
2720,89,2025-09-21,shipped
2721,595,2026-01-15,completed
2722,296,2025-09-23,shipped
2723,651,2025-04-06,pending
2724,655,2025-07-04,shipped
2725,168,2026-01-23,shipped
2726,727,2025-06-15,pending
2727,535,2025-11-24,completed
2728,947,2025-07-17,shipped
2729,237,2025-07-01,pending
2730,574,2025-10-25,pending
2731,446,2025-07-24,pending
2732,677,2025-04-03,completed
2733,203,2025-05-14,pending
2734,887,2025-08-11,pending
2735,299,2025-03-16,shipped
2736,678,2025-09-20,pending
2737,269,2025-09-06,shipped
2738,640,2026-01-12,pending
2739,782,2025-10-01,shipped
2740,405,2025-11-01,completed
2741,244,2025-06-28,pending
2742,123,2026-03-07,shipped
2743,291,2025-11-27,completed
2744,610,2025-09-26,shipped
2745,825,2025-05-25,shipped
2746,213,2025-08-01,completed
2747,584,2025-11-11,completed
2748,155,2025-06-26,pending
2749,279,2025-10-25,shipped
2750,316,2026-03-07,shipped
2751,45,2025-04-21,completed
2752,153,2025-11-24,shipped
2753,673,2026-02-19,pending
2754,250,2025-11-05,shipped
2755,778,2025-09-03,shipped
2756,518,2025-07-09,pending
2757,760,2025-08-03,pending
2758,378,2026-01-06,pending
2759,1000,2025-09-16,completed
2760,739,2025-05-23,shipped
2761,977,2025-05-28,pending
2762,982,2025-06-22,completed
2763,690,2025-05-10,completed
2764,439,2025-05-08,pending
2765,218,2025-05-20,shipped
2766,686,2025-10-28,completed
2767,208,2026-02-24,pending
2768,49,2025-12-23,shipped
2769,887,2025-06-02,pending
2770,984,2025-08-06,completed
2771,676,2025-10-01,pending
2772,399,2026-02-11,pending
2773,141,2025-09-28,completed
2774,274,2025-06-05,completed
2775,644,2025-08-30,shipped
2776,287,2025-11-05,completed
2777,204,2025-10-19,shipped
2778,608,2025-11-06,pending
2779,239,2025-09-21,completed
2780,735,2025-08-29,shipped
2781,113,2025-07-16,shipped
2782,954,2025-07-06,completed
2783,5,2025-12-02,completed
2784,651,2025-08-04,completed
2785,15,2025-08-26,completed
2786,879,2025-12-06,completed
2787,46,2025-06-01,shipped
2788,636,2025-06-14,completed
2789,992,2025-06-20,shipped
2790,191,2025-03-12,shipped
2791,221,2025-07-25,shipped
2792,493,2025-11-03,shipped
2793,996,2025-04-08,pending
2794,839,2025-11-21,pending
2795,491,2025-07-12,completed
2796,724,2025-06-21,shipped
2797,344,2025-08-14,pending
